gene_id,01B_13_1.fq.gz,01B_33_1.fq.gz,043_14_1.fq.gz,043_33_1.fq.gz,043_3_1.fq.gz,250_14_1.fq.gz,250_34_1.fq.gz,250_4_1.fq.gz
ENSG00000206895.1|Y_RNA,0,0,3,0,0,0,3,0
ENSG00000136297.15|MMD2,52,204,170,295,53,218,249,58
ENSG00000196204.12|RNF216P1,5517,6152,5316,5502,8016,6094,6363,8126
ENSG00000288633.1|ENSG00000288633,0,0,0,0,0,0,8,0
ENSG00000270822.1|ENSG00000270822,0,0,1,0,0,0,0,0
ENSG00000275328.1|SPDYE19P,0,0,2,0,0,0,0,0
ENSG00000272968.5|RBAK-RBAKDN,82,122,136,136,41,116,183,64
ENSG00000272595.2|OR10AH1P,0,0,0,5,0,0,5,0
ENSG00000159904.11|ZNF890P,56,169,103,114,50,96,100,97
ENSG00000202039.1|RNU6-215P,0,0,0,0,0,0,0,0
ENSG00000157954.15|WIPI2,19022,18916,19366,21573,25876,21620,20989,27413
ENSG00000155034.20|FBXL18,6674,5534,6658,6412,7478,6875,6627,8213
ENSG00000075624.17|ACTB,929305,746455,696861,654334,847942,702958,601985,618143
ENSG00000272719.1|ENSG00000272719,0,0,0,0,0,0,0,0
ENSG00000228974.5|ENSG00000228974,0,0,0,0,0,0,0,0
ENSG00000075618.18|FSCN1,140884,118493,105035,121225,150590,140367,134259,161362
ENSG00000011275.19|RNF216,9123,9907,11253,10520,11105,10821,10032,12684
ENSG00000237738.1|RNF216-IT1,0,2,2,0,0,0,0,0
ENSG00000283419.1|MIR6874,0,0,0,0,0,0,0,0
ENSG00000277265.1|RN7SL556P,0,0,0,0,0,0,0,0
ENSG00000122543.11|OCM,0,24,12,23,6,29,20,0
ENSG00000286874.1|ENSG00000286874,8,27,15,18,7,8,7,0
ENSG00000164916.11|FOXK1,8671,11459,17356,12760,5689,19285,23975,9531
ENSG00000287665.1|ENSG00000287665,2,2,3,0,3,3,0,0
ENSG00000218823.2|PAPOLB,3,0,0,0,0,0,0,0
ENSG00000213935.3|RPL22P16,12,0,3,3,5,0,0,3
ENSG00000288620.1|ENSG00000288620,2,6,2,1,2,1,5,1
ENSG00000146587.18|RBAK,2886,4020,5512,4797,2555,3736,4341,2753
ENSG00000273313.1|RBAKDN,1,0,4,8,0,2,0,0
ENSG00000164638.11|SLC29A4,22004,17265,20639,17864,27976,21152,19297,26219
ENSG00000182095.15|TNRC18,40230,45123,77716,58458,37951,63952,60580,43110
ENSG00000241269.1|ENSG00000241269,69,37,83,93,90,96,70,151
ENSG00000188365.3|ENSG00000188365,13,26,19,21,37,18,23,61
ENSG00000272953.1|ENSG00000272953,11,15,34,12,9,8,13,24
ENSG00000234432.4|ENSG00000234432,460,342,282,204,463,396,259,487
ENSG00000273084.1|ENSG00000273084,287,214,158,212,661,222,108,449
ENSG00000230733.2|ENSG00000230733,96,114,66,46,104,47,60,85
ENSG00000207973.1|MIR589,1,0,3,1,1,0,3,1
ENSG00000235944.9|ZNF815P,862,1044,895,1069,691,836,914,509
ENSG00000226943.3|ALG1L5P,0,0,0,0,0,0,0,0
ENSG00000241539.1|ENSG00000241539,0,0,0,0,0,0,0,0
ENSG00000242731.3|FAM86LP,0,0,0,0,0,0,0,0
ENSG00000287860.2|ENSG00000287860,0,0,0,0,0,0,0,0
ENSG00000266287.1|MIR3683,0,0,0,0,0,0,0,0
ENSG00000239696.3|ENSG00000239696,0,0,0,0,0,0,0,0
ENSG00000201218.1|Y_RNA,0,0,0,0,0,0,0,0
ENSG00000215018.10|COL28A1,6,28,48,20,25,41,80,19
ENSG00000106392.11|C1GALT1,3609,3662,5760,4248,3755,4235,4028,4416
ENSG00000244167.1|ENSG00000244167,0,0,0,0,0,0,0,0
ENSG00000230825.2|ENSG00000230825,58,28,35,26,17,46,15,11
ENSG00000272745.1|ENSG00000272745,3,8,13,11,7,8,6,13
ENSG00000272894.5|MIOS-DT,61,75,126,71,33,71,77,42
ENSG00000272732.1|ENSG00000272732,27,15,53,35,13,10,15,19
ENSG00000164654.16|MIOS,5717,5957,6984,7710,4306,7245,8312,5422
ENSG00000233876.2|GAPDHP68,2,0,0,0,0,0,0,0
ENSG00000271077.1|PER3P1,0,0,0,0,0,0,0,0
ENSG00000234710.3|ENSG00000234710,24,10,0,0,0,0,0,0
ENSG00000197320.5|ENSG00000197320,12,12,30,14,14,24,23,65
ENSG00000003147.19|ICA1,1358,1916,1212,1944,255,972,2084,357
ENSG00000227719.1|ENSG00000227719,0,0,0,0,0,1,0,0
ENSG00000229970.3|ENSG00000229970,0,0,10,0,0,0,0,17
ENSG00000272328.1|ENSG00000272328,0,0,0,0,0,0,0,0
ENSG00000244239.1|ENSG00000244239,10,16,3,20,11,0,17,0
ENSG00000235431.2|ENSG00000235431,0,0,0,0,0,0,0,0
ENSG00000287409.1|ENSG00000287409,0,0,0,0,0,0,0,0
ENSG00000283117.1|MGC4859,0,0,0,0,0,0,0,0
ENSG00000234356.1|ENSG00000234356,0,0,0,0,0,0,0,0
ENSG00000236414.1|ENSG00000236414,0,0,0,0,0,0,0,0
ENSG00000229091.3|HSPA8P8,14,14,9,14,17,20,7,9
ENSG00000122584.13|NXPH1,27,255,37,20,169,39,19,347
ENSG00000236748.1|ENSG00000236748,0,0,0,0,0,0,0,0
ENSG00000271526.1|ENSG00000271526,0,0,0,0,0,0,0,0
ENSG00000278254.4|ENSG00000278254,85,37,62,9,10,112,36,29
ENSG00000278446.1|ENSG00000278446,2,0,0,0,0,0,0,0
ENSG00000106399.11|RPA3,2816,2049,2107,2444,4160,2730,2185,3889
ENSG00000219545.12|UMAD1,1393,1536,1566,1438,1625,1407,1395,1690
ENSG00000270314.1|ENSG00000270314,0,0,0,0,0,0,0,6
ENSG00000234718.7|ENSG00000234718,0,0,0,0,0,0,6,0
ENSG00000201747.1|RNU6-534P,0,0,0,0,0,0,0,0
ENSG00000214998.2|CCNB2P1,0,0,0,0,0,0,0,0
ENSG00000106415.13|GLCCI1,13214,10133,17623,12639,7975,16930,15933,9938
ENSG00000283549.1|ENSG00000283549,7,11,36,28,19,34,26,58
ENSG00000234141.1|ENSG00000234141,12,20,24,17,40,15,16,56
ENSG00000233108.1|GLCCI1-DT,8,6,12,8,23,15,7,21
ENSG00000233264.2|ENSG00000233264,28,38,183,8,20,26,47,10
ENSG00000136238.18|RAC1,60632,56034,52651,64771,58296,61611,63180,57714
ENSG00000164535.15|DAGLB,8484,8764,7124,9065,9150,9940,11605,12918
ENSG00000136240.10|KDELR2,24262,26169,25753,27302,29694,27439,28081,25531
ENSG00000215045.9|GRID2IP,97,209,184,277,15,102,261,8
ENSG00000205903.7|ZNF316,14942,16076,20237,19056,14149,18369,19198,16025
ENSG00000164631.19|ZNF12,3569,5143,5377,5345,4993,4693,5248,6340
ENSG00000277327.1|SPDYE20P,0,0,0,0,0,0,0,0
ENSG00000169402.15|RSPH10B2,11,44,63,42,103,23,37,43
ENSG00000146574.16|CCZ1B,6037,5323,5622,5382,6482,5339,5156,5503
ENSG00000155070.8|UNC93B2,0,0,0,0,0,0,0,0
ENSG00000231359.3|ENSG00000231359,29,50,28,36,9,22,31,7
ENSG00000136247.15|ZDHHC4,7346,6859,8807,9315,15542,9273,8428,12625
ENSG00000232581.1|ENSG00000232581,3,7,4,6,14,3,5,4
ENSG00000146576.13|C7orf26,11720,9878,11074,11726,10164,11116,11669,11554
ENSG00000236609.4|ZNF853,6550,7262,5783,8395,6540,7902,8449,6733
ENSG00000228010.6|ENSG00000228010,47,91,144,119,75,62,119,40
ENSG00000198580.7|ENSG00000198580,58,58,77,69,90,32,36,51
ENSG00000187953.10|PMS2CL,2392,2581,3973,3441,2046,3877,3951,2782
ENSG00000273252.1|OR7E39P,2,0,0,0,0,0,2,0
ENSG00000271185.1|ENSG00000271185,0,7,0,0,0,0,0,0
ENSG00000189043.10|NDUFA4,27410,23717,28247,29709,48713,30520,27181,34130
ENSG00000146530.15|VWDE,0,14,86,74,31,16,57,23
ENSG00000225606.1|ENSG00000225606,0,0,0,0,0,0,0,0
ENSG00000006747.15|SCIN,11,16,190,11,177,46,76,78
ENSG00000229233.1|ENSG00000229233,0,0,0,0,0,0,0,0
ENSG00000122644.13|ARL4A,863,995,1340,1007,2554,943,972,1572
ENSG00000106460.19|TMEM106B,17820,16476,24788,20173,14343,19882,19666,11713
ENSG00000230370.1|RPL23AP52,0,0,0,0,0,0,0,0
ENSG00000106443.17|PHF14,16737,18231,20972,19107,14671,18684,20008,16477
ENSG00000230333.6|ENSG00000230333,14,11,38,14,0,26,7,0
ENSG00000226827.1|NPM1P11,0,0,0,0,0,0,0,0
ENSG00000230435.1|ENSG00000230435,0,0,4,0,0,3,2,0
ENSG00000005108.17|THSD7A,30422,26787,44654,48372,5471,41397,43749,7867
ENSG00000235920.1|THRAP3P3,7,6,13,9,0,8,1,0
ENSG00000006468.14|ETV1,7129,16506,8176,20265,2959,11856,17936,12865
ENSG00000224280.1|ENSG00000224280,25,68,60,18,12,16,32,14
ENSG00000136267.14|DGKB,905,515,3017,631,5154,1451,732,4939
ENSG00000233167.1|EEF1A1P26,0,0,0,0,0,0,0,0
ENSG00000226323.1|ENSG00000226323,0,0,0,0,0,0,0,0
ENSG00000214960.11|CRPPA,123,91,165,93,186,153,61,138
ENSG00000224683.1|RPL36AP29,0,0,0,0,0,0,0,0
ENSG00000229688.8|CRPPA-AS1,0,0,0,0,0,0,0,0
ENSG00000205858.10|LRRC72,0,0,0,0,0,0,0,0
ENSG00000171243.8|SOSTDC1,347,470,565,454,1580,367,337,863
ENSG00000272537.1|ENSG00000272537,2,3,3,0,1,3,0,1
ENSG00000229937.9|PRPS1L1,2,6,3,0,14,3,0,0
ENSG00000071189.21|SNX13,5308,6188,9947,8598,6179,7540,7583,6030
ENSG00000279048.1|ENSG00000279048,17,23,15,19,55,37,8,74
ENSG00000287799.1|ENSG00000287799,0,0,5,0,0,0,0,0
ENSG00000106524.9|ANKMY2,8457,10877,9017,13317,8427,10391,12625,7392
ENSG00000136261.16|BZW2,29495,26473,23413,28041,27985,31193,32139,28314
ENSG00000235837.1|ENSG00000235837,0,0,5,0,0,0,0,0
ENSG00000106537.8|TSPAN13,30567,28890,26322,30054,21052,24947,26311,16898
ENSG00000106541.12|AGR2,0,0,0,0,0,0,0,0
ENSG00000270593.1|ENSG00000270593,0,0,0,0,0,0,0,0
ENSG00000173467.9|AGR3,3,0,0,0,47,0,0,0
ENSG00000232400.1|RAD17P1,0,0,3,0,0,0,0,3
ENSG00000227965.1|ENSG00000227965,0,0,0,0,0,0,0,0
ENSG00000106546.14|AHR,1226,1340,2372,1341,927,1298,1618,1431
ENSG00000223867.1|ENSG00000223867,0,0,0,0,0,0,0,0
ENSG00000237773.8|ENSG00000237773,20,28,9,18,32,3,6,7
ENSG00000289189.1|ENSG00000289189,0,0,0,0,0,0,0,0
ENSG00000232841.1|BRWD1P3,0,0,0,0,0,0,0,0
ENSG00000278569.1|Metazoa_SRP,0,0,0,0,0,0,0,0
ENSG00000199473.1|SNORA63,0,0,0,0,0,0,0,0
ENSG00000236318.2|LINC02888,0,4,0,5,77,0,0,0
ENSG00000236039.3|LINC02889,0,0,0,0,13,0,3,16
ENSG00000272361.2|ENSG00000272361,78,63,56,58,50,47,47,29
ENSG00000283321.1|ENSG00000283321,4,0,5,0,0,9,7,279
ENSG00000122691.13|TWIST1,59,35,21,49,118,103,14,26
ENSG00000232821.1|ENSG00000232821,0,0,0,3,0,5,0,0
ENSG00000265932.1|MIR3146,0,0,1,0,0,0,1,0
ENSG00000105849.6|POLR1F,1161,1402,1773,1831,1875,1492,1695,1715
ENSG00000173452.14|TMEM196,1325,1412,1834,1129,800,2874,2445,1281
ENSG00000221393.1|MIR1302-6,0,0,0,0,0,0,0,0
ENSG00000225000.1|ENSG00000225000,0,0,0,0,0,0,0,0
ENSG00000048052.24|HDAC9,16988,15710,30399,21441,22700,23153,21626,19256
ENSG00000222164.1|RN7SKP266,0,0,0,0,0,0,0,0
ENSG00000226522.1|HDAC9-AS1,0,0,0,0,0,0,0,0
ENSG00000232492.1|NPM1P13,0,0,0,0,0,0,0,0
ENSG00000226097.6|ENSG00000226097,0,0,0,0,0,0,0,0
ENSG00000243004.7|ENSG00000243004,457,498,173,157,223,183,196,227
ENSG00000267055.1|ENSG00000267055,0,0,0,0,0,0,0,0
ENSG00000183742.13|MACC1,5,8,9,9,11,7,17,7
ENSG00000228598.1|MACC1-AS1,0,0,0,0,0,0,0,0
ENSG00000213860.4|RPL21P75,4990,4775,3159,3439,4336,3527,3051,4246
ENSG00000271133.6|ITGB8-AS1,40,38,43,74,100,30,41,60
ENSG00000105855.10|ITGB8,8243,8828,16297,7441,5480,8582,8048,4415
ENSG00000200753.1|ENSG00000200753,0,0,1,0,0,0,0,0
ENSG00000219451.3|RPL23P8,7,2,12,8,25,5,14,18
ENSG00000004846.17|ABCB5,0,0,0,0,28,0,0,0
ENSG00000223866.1|ENSG00000223866,4,0,2,2,1,0,3,9
ENSG00000164651.18|SP8,2277,1579,2717,1717,7075,4138,2900,13833
ENSG00000232790.3|LINC01162,0,0,0,0,0,0,0,0
ENSG00000234839.1|RPS26P30,0,0,0,0,0,0,0,0
ENSG00000285592.1|ENSG00000285592,0,0,0,0,0,8,0,0
ENSG00000105866.15|SP4,4946,6598,6362,7211,3881,5706,7320,3734
ENSG00000221783.1|MIR1183,0,0,0,0,0,0,0,0
ENSG00000105877.19|DNAH11,161,205,1064,181,380,631,157,183
ENSG00000164649.20|CDCA7L,10902,7644,12468,9943,13660,18478,10437,27718
ENSG00000286703.1|ENSG00000286703,13,0,11,5,12,0,0,3
ENSG00000228649.10|SNHG26,13,16,33,7,16,17,21,15
ENSG00000221740.1|SNORD93,0,0,0,0,0,0,0,0
ENSG00000226329.2|ENSG00000226329,0,0,0,0,0,0,0,0
ENSG00000136237.19|RAPGEF5,895,1649,1047,1383,832,787,1254,656
ENSG00000251993.1|RNA5SP227,0,0,0,0,0,0,0,0
ENSG00000105889.16|STEAP1B,23,14,33,6,42,22,6,42
ENSG00000179428.2|IL6-AS1,0,0,0,0,0,0,0,0
ENSG00000136244.12|IL6,0,0,0,0,0,0,0,0
ENSG00000228803.1|MTCYBP42,0,0,0,0,0,0,0,0
ENSG00000233476.3|EEF1A1P6,74664,59836,68738,77798,94046,80546,71476,110316
ENSG00000232759.1|ENSG00000232759,10,0,0,0,0,10,0,8
ENSG00000232949.2|ENSG00000232949,10,0,7,0,3,6,0,0
ENSG00000234513.1|ENSG00000234513,1,1,1,0,1,5,1,13
ENSG00000196683.12|TOMM7,10434,11796,12290,12684,13809,10301,13573,8038
ENSG00000122591.13|FAM126A,15232,19493,18836,18968,6823,17741,20760,5108
ENSG00000289109.1|ENSG00000289109,30,19,38,15,81,14,11,63
ENSG00000236654.2|ENSG00000236654,26,28,24,8,16,18,28,26
ENSG00000200847.1|Y_RNA,0,0,0,0,0,0,0,0
ENSG00000232818.2|RPS2P32,86,47,40,60,118,64,28,104
ENSG00000224785.1|ENSG00000224785,2,3,3,0,3,3,7,4
ENSG00000232553.3|CLK2P1,18,9,28,3,19,22,25,12
ENSG00000136243.18|NUP42,2965,2665,3368,2979,3232,2773,2837,3153
ENSG00000136235.17|GPNMB,183,205,585,61,301,211,313,124
ENSG00000156928.5|MALSU1,2612,2241,2183,2756,4432,2041,2041,3592
ENSG00000136231.14|IGF2BP3,5119,3941,6584,5037,16036,5388,4010,15262
ENSG00000232627.1|ENSG00000232627,0,0,0,0,0,0,0,0
ENSG00000212264.1|SNORD65C,0,0,0,0,0,0,0,0
ENSG00000252590.1|RNU7-143P,0,0,0,0,0,0,0,0
ENSG00000230658.2|KLHL7-DT,179,211,218,155,260,14,40,70
ENSG00000122550.18|KLHL7,22208,21980,20224,24116,20307,21391,24130,20008
ENSG00000230042.1|AK3P3,120,174,255,171,110,227,247,96
ENSG00000285926.1|ENSG00000285926,3,6,7,7,6,5,4,5
ENSG00000226816.3|ENSG00000226816,3,0,20,5,0,8,0,1
ENSG00000169193.12|CCDC126,1134,1457,1450,1495,1042,1140,1589,762
ENSG00000227436.1|FCF1P1,1,0,6,3,0,0,5,0
ENSG00000164548.12|TRA2A,7577,7947,14040,7659,8731,7528,7465,5779
ENSG00000228944.1|ENSG00000228944,0,0,0,0,0,0,0,0
ENSG00000188732.11|FAM221A,1355,1444,1490,1607,776,1685,1564,1281
ENSG00000234286.2|ENSG00000234286,357,210,454,347,796,545,317,1295
ENSG00000196335.13|STK31,0,19,14,0,0,0,6,23
ENSG00000234800.2|PCMTD1P3,0,0,0,0,0,0,0,0
ENSG00000231328.1|TPT1P7,0,0,0,0,0,0,0,0
ENSG00000227930.1|ENSG00000227930,0,0,0,0,0,0,0,0
ENSG00000122585.8|NPY,981,2776,165,650,22,962,2669,354
ENSG00000287523.1|ENSG00000287523,2,0,0,0,0,0,0,0
ENSG00000105926.16|PALS2,3967,4175,7691,4982,4562,4023,3921,3516
ENSG00000271096.1|SUMO2P14,0,0,0,0,0,0,0,0
ENSG00000271330.1|ENSG00000271330,0,0,0,0,0,0,0,0
ENSG00000105928.16|GSDME,3657,3928,3060,3713,1742,3663,4695,1648
ENSG00000070882.13|OSBPL3,459,639,793,1159,605,256,417,244
ENSG00000234999.1|SNRPCP19,0,0,0,0,0,0,0,0
ENSG00000153790.12|C7orf31,769,833,853,810,816,1256,1255,1038
ENSG00000234406.1|ENSG00000234406,0,0,0,0,0,0,0,0
ENSG00000213798.3|ENSG00000213798,0,0,0,0,0,2,0,0
ENSG00000105954.2|NPVF,0,0,7,0,21,11,0,0
ENSG00000285716.1|ENSG00000285716,0,0,0,0,0,0,0,0
ENSG00000202233.2|U3,0,0,0,0,0,0,0,0
ENSG00000234922.1|TSEN15P3,0,0,0,0,0,0,0,0
ENSG00000233824.2|ENSG00000233824,0,0,0,0,0,0,0,0
ENSG00000172115.9|CYCS,36497,30351,39462,32791,28279,37179,31222,23707
ENSG00000005020.13|SKAP2,171,328,366,677,257,139,262,159
ENSG00000213787.3|RPL7AP38,0,0,0,0,0,0,0,0
ENSG00000226059.2|HMGB3P20,0,0,0,0,0,0,0,0
ENSG00000233830.2|EIF4HP1,343,377,474,479,487,482,460,451
ENSG00000228421.2|ENSG00000228421,0,1,7,3,5,0,2,3
ENSG00000255690.3|TRIL,3168,5762,1755,3324,9087,1824,3452,3951
ENSG00000106049.9|HIBADH,1049,1250,1603,1613,2733,1260,1190,1726
ENSG00000286478.1|ENSG00000286478,0,0,0,0,9,0,0,57
ENSG00000106052.14|TAX1BP1,19949,22191,21771,24493,17218,22605,24485,15674
ENSG00000153814.13|JAZF1,6050,6808,6928,8167,2503,6929,8387,2850
ENSG00000287489.1|ENSG00000287489,0,0,0,0,0,0,0,0
ENSG00000206623.1|RNU6-979P,0,0,0,0,0,0,0,0
ENSG00000234336.7|JAZF1-AS1,9,4,9,14,27,8,14,3
ENSG00000229893.2|TAX1BP1-AS1,5,0,8,6,4,6,6,0
ENSG00000146592.17|CREB5,9058,6645,18323,9577,6929,14267,10720,12073
ENSG00000225286.1|ENSG00000225286,0,0,0,0,0,0,0,0
ENSG00000176532.4|PRR15,0,20,5,0,9,3,0,14
ENSG00000272568.6|ENSG00000272568,21,17,13,11,18,7,4,7
ENSG00000106066.15|CPVL,50,472,125,227,527,111,215,482
ENSG00000229452.1|CPVL-AS1,0,0,0,0,0,0,0,0
ENSG00000285412.1|ENSG00000285412,0,0,0,0,0,0,0,0
ENSG00000285162.1|ENSG00000285162,0,0,117,0,0,0,0,0
ENSG00000106069.24|CHN2,1305,2045,1631,1600,6251,1228,1402,5876
ENSG00000235669.1|CHN2-AS1,0,0,0,0,0,0,0,0
ENSG00000237065.2|NANOGP4,0,0,0,0,0,0,0,0
ENSG00000223813.4|ENSG00000223813,14,16,21,28,9,5,22,6
ENSG00000270196.1|GTF3C6P3,0,0,0,0,0,0,0,0
ENSG00000233517.1|ENSG00000233517,3,3,0,0,7,0,0,0
ENSG00000285081.1|ENSG00000285081,10,54,25,14,137,6,14,195
ENSG00000212024.2|MIR550A3,0,0,3,0,0,0,0,0
ENSG00000225264.3|ZNRF2P2,140,307,384,524,141,227,311,95
ENSG00000223437.1|TMSB4XP3,1,0,0,0,0,0,3,0
ENSG00000288973.1|ENSG00000288973,1575,2800,2674,3325,1927,1261,1971,762
ENSG00000227855.4|DPY19L2P3,140,288,193,347,102,134,242,65
ENSG00000223561.7|ENSG00000223561,0,0,0,7,5,0,3,22
ENSG00000239622.1|ENSG00000239622,0,0,0,0,0,0,0,0
ENSG00000287096.1|ENSG00000287096,0,0,0,0,0,0,0,0
ENSG00000286725.1|ENSG00000286725,0,0,0,0,0,0,0,0
ENSG00000270933.1|ENSG00000270933,0,0,0,0,0,0,0,3
ENSG00000199085.3|MIR148A,0,0,0,0,0,0,0,0
ENSG00000288962.1|ENSG00000288962,0,0,0,0,0,0,0,0
ENSG00000289053.1|ENSG00000289053,0,0,0,0,0,0,0,0
ENSG00000122566.22|HNRNPA2B1,139247,103563,161024,96993,210496,149869,100850,145263
ENSG00000050344.9|NFE2L3,220,343,284,146,911,145,215,330
ENSG00000285860.1|ENSG00000285860,0,0,0,0,0,0,0,0
ENSG00000232383.1|ENSG00000232383,0,0,0,0,0,0,0,0
ENSG00000086300.16|SNX10,1993,2108,3229,3335,2162,2601,2400,1928
ENSG00000214870.10|ENSG00000214870,531,475,703,642,563,1193,938,726
ENSG00000122548.5|KIAA0087,0,1,2,1,0,0,2,0
ENSG00000122565.19|CBX3,40241,34807,41534,33461,37281,40520,36627,33827
ENSG00000225792.2|ENSG00000225792,577,270,417,333,631,497,143,678
ENSG00000280255.1|ENSG00000280255,164,177,114,133,95,233,230,152
ENSG00000106100.11|NOD1,617,617,1269,837,954,968,780,1415
ENSG00000272638.1|ENSG00000272638,1,3,8,3,1,1,1,1
ENSG00000238906.1|ENSG00000238906,0,2,0,0,0,0,0,0
ENSG00000136193.17|SCRN1,105696,111784,129309,135444,61863,153810,147484,64629
ENSG00000106080.11|FKBP14,1911,2122,3108,2594,2223,2652,2738,2208
ENSG00000106086.20|PLEKHA8,6161,6367,10908,8742,8263,8042,8656,8245
ENSG00000283618.1|ENSG00000283618,0,0,0,0,0,0,0,0
ENSG00000180354.16|MTURN,38614,43495,41305,49427,16997,44634,45573,15260
ENSG00000230751.1|ENSG00000230751,0,0,5,3,0,0,4,0
ENSG00000227017.1|ENSG00000227017,0,0,0,0,0,0,0,0
ENSG00000281404.2|LINC01176,42,78,110,56,35,33,69,28
ENSG00000122574.12|WIPF3,4543,7962,4277,8950,875,5500,8547,789
ENSG00000227014.6|FKBP14-AS1,96,110,77,83,35,57,60,62
ENSG00000231519.1|ENSG00000231519,2,0,0,0,0,0,0,0
ENSG00000286847.1|ENSG00000286847,22,22,17,21,131,7,16,15
ENSG00000251660.1|ENSG00000251660,3,2,6,4,9,7,6,2
ENSG00000225907.1|RPS27P16,1,2,3,0,0,3,1,0
ENSG00000180233.11|ZNRF2,2146,2362,3099,3146,1750,2354,2456,1417
ENSG00000207771.1|MIR550A1,2,1,0,3,2,1,1,0
ENSG00000283237.1|MIR550B1,2,0,0,0,0,0,0,0
ENSG00000281593.1|ENSG00000281593,1,0,2,1,0,2,1,2
ENSG00000235859.5|ENSG00000235859,828,1132,1013,994,542,675,941,333
ENSG00000006625.18|GGCT,4889,3076,4639,3403,7046,3699,2781,4485
ENSG00000264520.1|ENSG00000264520,0,0,0,0,0,0,0,0
ENSG00000226874.1|ENSG00000226874,0,0,0,0,0,0,0,0
ENSG00000196295.13|GARS1-DT,1196,1243,2899,1399,978,1533,1743,977
ENSG00000263683.1|ENSG00000263683,0,1,0,1,0,0,1,0
ENSG00000106105.15|GARS1,30007,30864,29989,34985,28280,31152,32697,30446
ENSG00000281039.1|ENSG00000281039,22,0,24,0,28,0,0,0
ENSG00000244480.1|ENSG00000244480,44,51,194,60,60,37,40,27
ENSG00000231418.2|ENSG00000231418,20,8,20,5,0,6,3,0
ENSG00000226468.2|ENSG00000226468,8,0,6,6,2,16,9,4
ENSG00000180347.14|ITPRID1,107,285,149,206,10,98,342,17
ENSG00000154678.18|PDE1C,2280,3507,2376,3688,492,3223,3902,612
ENSG00000236460.1|SNX2P2,0,0,0,0,0,0,0,0
ENSG00000284839.1|ENSG00000284839,0,0,0,0,0,0,6,0
ENSG00000106341.11|PPP1R17,9069,6982,2337,2468,832,7964,5100,1414
ENSG00000106113.19|CRHR2,3811,3738,7708,6284,464,4115,2616,739
ENSG00000241644.2|INMT,10,20,7,12,0,6,0,3
ENSG00000223419.1|ENSG00000223419,0,0,0,0,0,0,0,0
ENSG00000254959.6|INMT-MINDY4,0,0,0,0,0,0,0,0
ENSG00000229263.1|ENSG00000229263,0,0,0,0,0,0,0,0
ENSG00000240583.14|AQP1,1601,529,2521,222,1004,2168,2481,712
ENSG00000106128.19|GHRHR,16,37,37,15,19,20,22,21
ENSG00000078549.15|ADCYAP1R1,56343,60690,58439,57872,6222,57426,60298,5479
ENSG00000232887.1|ENSG00000232887,0,6,5,3,0,0,0,0
ENSG00000271027.1|ENSG00000271027,0,0,0,0,0,0,0,0
ENSG00000106125.14|MINDY4,1288,784,1459,742,2324,1196,741,2319
ENSG00000250424.4|ENSG00000250424,8,0,14,0,13,0,7,49
ENSG00000286487.1|ENSG00000286487,16,32,22,23,0,13,22,0
ENSG00000164600.7|NEUROD6,148125,147388,96069,122763,8244,159740,170664,11695
ENSG00000164619.10|BMPER,121,294,190,220,324,102,186,220
ENSG00000286300.1|ENSG00000286300,0,0,0,0,0,0,0,0
ENSG00000197085.11|NPSR1-AS1,24,61,5,20,0,21,73,0
ENSG00000187258.14|NPSR1,3,3,2,2,0,3,7,0
ENSG00000235379.1|RPL7P31,0,0,0,0,0,0,0,0
ENSG00000230356.1|NCAPD2P1,0,0,0,5,0,3,3,0
ENSG00000242653.3|RN7SL132P,0,0,0,0,0,0,0,0
ENSG00000251802.1|ENSG00000251802,0,0,0,0,0,0,0,0
ENSG00000288947.1|ENSG00000288947,2,0,3,8,0,0,0,0
ENSG00000173852.16|DPY19L1,16600,27402,14435,20766,11154,14409,26584,7980
ENSG00000221669.1|MIR548N,0,0,0,0,0,0,0,0
ENSG00000287249.1|ENSG00000287249,0,23,15,34,23,13,15,20
ENSG00000189212.13|DPY19L2P1,423,401,933,312,265,290,236,259
ENSG00000236592.5|S100A11P2,0,0,0,0,0,0,0,0
ENSG00000106355.10|LSM5,4496,3553,4019,3382,7329,4748,3208,6410
ENSG00000105778.20|AVL9,16183,18586,24097,24462,10447,23223,28557,10305
ENSG00000207573.1|MIR550A2,0,0,0,0,0,0,0,1
ENSG00000283461.1|MIR550B2,0,0,0,0,0,0,0,0
ENSG00000250756.1|ENSG00000250756,0,0,1,0,0,0,0,0
ENSG00000251999.1|ENSG00000251999,0,0,0,0,0,0,0,0
ENSG00000170852.12|KBTBD2,16350,17982,17871,18389,9052,17640,19024,10358
ENSG00000224573.1|ENSG00000224573,0,0,0,0,0,0,0,0
ENSG00000122642.11|FKBP9,7757,7972,12445,8335,6282,14461,11062,5620
ENSG00000122643.23|NT5C3A,6130,6461,7061,7038,5888,6487,7034,4565
ENSG00000229054.1|RPS29P14,0,0,0,0,0,0,0,0
ENSG00000241420.3|RN7SL505P,0,0,2,3,4,0,0,0
ENSG00000228015.1|ENSG00000228015,0,0,0,0,0,0,0,0
ENSG00000122507.21|BBS9,4092,4530,4156,4181,3159,4603,4472,3074
ENSG00000222741.1|RNA5SP229,0,0,0,0,0,0,0,0
ENSG00000224946.1|ENSG00000224946,0,0,0,0,0,0,0,0
ENSG00000238090.1|ENSG00000238090,0,0,4,0,0,0,0,1
