gene,variance_2d_tpm,present_in_v3_candidate_features,selected_top_250
NPM2,91.43194996256916,True,False
STK38,91.41002360014504,False,False
IGSF9B,91.37271542793977,False,False
PPT2,91.22983758290346,False,False
AGBL5,91.21193783029793,False,False
BCKDK,91.1651039664994,False,False
PPAP2A,91.1543308611433,False,False
PLEKHG1,91.07843985682706,False,False
SLC25A36,91.073839901861,False,False
CCDC130,91.04031830719022,False,False
FTSJ1,90.98849487314455,False,False
CXorf26,90.97252912938204,False,False
GTF2F2,90.96139156226972,False,False
COPS7B,90.90990656326396,False,False
POLR3H,90.89571566597654,True,False
NDP,90.80735167912415,False,False
NPRL3,90.80001687487571,False,False
ZC3H7A,90.75297280883368,False,False
ASAP2,90.62229452047583,False,False
GPR107,90.60147719701489,True,False
TP53INP1,90.58281986641869,False,False
CHP,90.54198177118059,False,False
TRIM33,90.470886722579,False,False
C16orf88,90.36133553473464,False,False
HAUS5,90.35456103917372,False,False
FGFRL1,90.34020583687172,False,False
ADAMTS1,90.29055354189329,False,False
ING5,90.29022628112901,False,False
SFSWAP,90.28938313097284,False,False
ZBTB8OS,90.28699476026715,False,False
PRDM2,90.28672443415095,False,False
TRPC4,90.28363229579722,False,False
CDC42BPA,90.28045649015685,False,False
PRPF3,90.1382161519926,False,False
IQCB1,90.09949707980957,False,False
NGDN,89.99732671333825,False,False
RAB30,89.95285299271268,False,False
CEP95,89.94261420266461,False,False
EDA2R,89.83489121486474,False,False
CYP20A1,89.797850073692,False,False
FGFR1OP,89.79209830274532,False,False
TXNDC15,89.78409414616745,False,False
HTATIP2,89.70413641026539,False,False
ANKHD1-EIF4EBP3,89.67746375173995,True,False
RPA3,89.65765581932602,False,False
SRPRB,89.64616426992313,False,False
KCNK3,89.64431252003133,False,False
ZNF414,89.58557444467839,False,False
NIM1,89.57434961867332,False,False
PDPK1,89.555119166345,False,False
CHD6,89.53843798294557,False,False
EBF4,89.52040229965726,False,False
GCDH,89.5111358879882,False,False
ADAT1,89.49693439075459,False,False
PPID,89.45291342772923,False,False
PRTFDC1,89.45144639377246,False,False
CITED1,89.44182878490133,True,False
TIAL1,89.41616267443355,False,False
ASB8,89.41608182440257,False,False
FAR1,89.38001353826719,False,False
MAN1A2,89.3316028962113,False,False
CHRNA4,89.28522457568633,True,False
MAPK12,89.210403563533,False,False
CTTNBP2NL,89.15767434759215,False,False
RXRB,89.10983037980607,False,False
TCTEX1D1,89.1024411201179,False,False
DNAJC4,89.08827575300323,False,False
PRKCDBP,89.06994886303822,False,False
EIF2AK2,88.99745509819749,False,False
CDCA7L,88.83505411095905,False,False
GSTM4,88.81539565158906,False,False
KLHDC10,88.70015634218808,False,False
PROSC,88.6832465411564,False,False
EXOC3,88.65585036085669,False,False
PTPN9,88.65412772338608,False,False
ANAPC7,88.58417346855224,False,False
SLC38A10,88.54623232211578,False,False
UTP18,88.53666159069375,False,False
RMI1,88.53104312500732,False,False
ZNF593,88.52230360154871,False,False
TPRG1L,88.48674961574902,False,False
GTPBP1,88.48217770817983,False,False
GATAD1,88.46355592284567,False,False
PIF1,88.41478047981659,False,False
SLMO2,88.30826500157913,False,False
COX11,88.30592579862208,False,False
FLYWCH1,88.27753910704051,False,False
KPNA5,88.27217043899358,False,False
FOXK2,88.2598018013592,False,False
GPATCH4,88.21387917149174,False,False
RPH3A,88.1924811202349,True,False
RELA,88.07510673872103,False,False
UBAC1,87.92230376121462,True,False
PALMD,87.91178759635518,False,False
MPHOSPH9,87.85614314781672,False,False
RANBP3,87.84906183399421,False,False
MED1,87.83443764372858,False,False
N4BP2L2,87.8262703231919,False,False
PTS,87.77507230234762,False,False
HOXA4,87.77066996116548,False,False
PIP4K2C,87.75813646641168,False,False
TAF11,87.70464921512206,False,False
NAA20,87.661158442994,False,False
CRTC1,87.63845070533739,False,False
VPS26A,87.57606458048215,False,False
RCBTB1,87.56504091483312,False,False
CIT,87.53199533050262,False,False
PIPOX,87.52979151080231,False,False
TOP3A,87.44537953936673,False,False
SPTSSA,87.41421012738182,False,False
GATAD2A,87.3655038635646,False,False
TDP1,87.35604958182734,False,False
FBXL6,87.3535026453077,False,False
ANKZF1,87.33558631200945,False,False
DENND4B,87.30911283292978,False,False
SCAPER,87.28614936309086,False,False
CLSPN,87.19609788691206,False,False
AHDC1,87.17459974734184,False,False
RNASEH1,87.13455331730825,False,False
LRRC20,87.11384120199787,False,False
SLC27A4,87.09283118749342,False,False
HLTF,87.08905087319131,False,False
TRMT1,87.08833726123218,True,False
IGDCC4,87.05029813664596,False,False
F8A1,87.04891157431777,False,False
MSTO1,87.02595880034157,False,False
LRP11,87.00904234422336,False,False
RAD51C,87.0027997502661,False,False
CMBL,86.9926566211648,False,False
TWIST1,86.93035262951656,False,False
HSF4,86.84291542793977,True,False
LRIF1,86.83995020996362,False,False
PPIL2,86.830891577476,False,False
GOLPH3,86.8242403808588,False,False
SORCS3,86.82253341345871,False,False
TRIM5,86.78541149360751,False,False
NINL,86.74454111251477,False,False
ARF6,86.69139407423005,False,False
SERGEF,86.61677586705034,False,False
POU6F1,86.59840341614907,False,False
USE1,86.54220525435424,False,False
HIST1H4K,86.47899402042322,False,False
CCS,86.32498812799008,False,False
MOB3A,86.32293917722335,False,False
MAP3K9,86.32046848908072,False,False
MRPL36,86.30147337205086,False,False
KIAA0754,86.29855251020575,False,False
RBL2,86.25815907931829,False,False
CMTM7,86.11985891672808,False,False
C3orf26,86.07473221508698,False,False
BLVRA,86.06771861365525,True,False
UPF3B,86.06465678960359,False,False
ZNF503,86.05866585722474,False,False
SPPL2A,85.97810110128552,False,False
TAB3,85.96572196137606,False,False
SNTA1,85.87131909616217,False,False
XAB2,85.82712273163257,False,False
RNF25,85.82418140622988,False,False
DUXA,85.79604080897407,False,False
POLG,85.77575465078195,True,False
PSME4,85.7744944573113,False,False
NUP155,85.73171363769286,False,False
CWC15,85.6913325455311,False,False
LOC100130890,85.65198372752688,False,False
FHOD3,85.63360946532383,False,False
DCAF16,85.63298656993132,False,False
GLCE,85.56762057058639,False,False
UTRN,85.5431083792446,False,False
FAM19A2,85.48267692330187,False,False
ZC3H4,85.45714612356855,False,False
SLC25A13,85.45180397702684,False,False
FAM195A,85.43633056111169,False,False
LOC100289561,85.4349499526266,False,False
TRAPPC6A,85.41746826508054,False,False
TUFT1,85.37404291504369,False,False
POFUT2,85.37243794376016,False,False
RUNDC3B,85.34477280707911,True,False
PRPF4,85.27544333087693,False,False
SLC25A27,85.23866562386684,False,False
ACOT8,85.23428289586039,False,False
MTFP1,85.18875903194487,False,False
NVL,85.18106765448995,False,False
VPS41,85.15777422652677,False,False
RNF13,85.05156953129568,False,False
PNO1,85.04549537846088,False,False
ACRC,85.03775477418675,False,False
C2orf18,85.02045682294043,False,False
LY6G5B,84.98754579546383,False,False
LRRC45,84.97664196757553,True,False
KCTD5,84.9526016522207,False,False
LGI2,84.95218474517785,False,False
CHFR,84.86432764618499,False,False
IFT27,84.82299498660677,False,False
SPSB1,84.77004523107696,True,False
ZNF292,84.75920709548373,False,False
AKAP13,84.71712070510347,False,False
CIAO1,84.70583086640698,False,False
STK11,84.66220529646394,False,False
TRIM16L,84.65818780924307,False,False
AXIN2,84.62740465838507,False,False
ARHGEF1,84.61551809664176,False,False
TOP3B,84.58684082535004,False,False
FBRS,84.57321208548268,False,False
NOP2,84.56633207998503,False,False
TNFRSF13B,84.49969805769027,False,False
KRT8,84.48164767109989,False,False
ZNF84,84.46078097168123,False,False
SLX1B,84.44022499736812,False,False
SLX1A,84.44022499736812,False,False
PDE4D,84.40303518031138,False,False
RSL1D1,84.38698715654282,False,False
AP1B1,84.31991078651554,False,False
UACA,84.2768297768186,False,False
MPLKIP,84.24608666175386,False,False
RMND5B,84.23996677311061,False,False
EXTL2,84.19895220549532,False,False
AHSA2,84.18549814190966,False,False
EXOC6B,84.18463745949866,False,False
ZMYND8,84.16880306991378,True,False
C16orf48,84.07369212022319,False,False
BCOR,84.036136056427,True,False
C5orf15,84.01874798516803,False,False
ANKRD52,84.00651936519634,False,False
ME3,84.00315730369279,False,False
CHRDL1,83.98219120199786,True,False
EPAS1,83.91246799136752,True,False
COPS4,83.89400917991368,True,False
EML4,83.83255946941783,False,False
AKAP9,83.81777900597723,False,False
LYNX1,83.80796348679979,True,False
FTSJ3,83.7963735369805,True,False
DUSP16,83.78355704811032,False,False
RNF219,83.77385358985156,False,False
C5orf43,83.77132584950462,False,False
MZT1,83.65676936110235,False,False
ST7,83.59816862827665,False,False
IFT52,83.55355218911932,False,False
CCDC84,83.54952812401305,False,False
HSH2D,83.51202095249792,False,False
CPD,83.50287696014784,False,False
C9orf89,83.48868608917898,False,False
GCHFR,83.47111536477524,False,False
CDH23,83.38306522557929,False,False
STK32C,83.38055225930215,False,False
CLPX,83.34871690177914,False,False
METTL5,83.32683775660597,False,False
PREB,83.3142105303482,True,False
ANKRD12,83.312786971728,False,False
GFPT1,83.31230686329555,False,False
POLR3GL,83.2948315664807,False,False
PERP,83.28659207226492,False,False
GABRA2,83.27178230983378,True,False
TMEM141,83.21580878279583,False,False
C10orf140,83.19976608356436,False,False
MAP3K12,83.1971014475208,False,False
BFAR,83.16517747131276,False,False
PPP2R2D,83.11289567849248,False,False
C1orf106,83.05432309658327,False,False
BAI1,83.00849149325659,False,False
ICMT,82.96835135394369,False,False
OSBPL9,82.94204085166858,False,False
LMO3,82.90673620147149,True,False
N4BP3,82.89476237498684,False,False
CLEC7A,82.87041270133699,False,False
FZD7,82.79280652992713,False,False
CREB3L1,82.78693917722332,True,False
CDC23,82.77229802201401,False,False
ZIK1,82.74890937057701,False,False
GFRAL,82.71148824086745,False,False
GPLD1,82.66250542688704,False,False
CAB39L,82.6599598794025,False,False
IQCE,82.62713937198068,False,False
KLF12,82.62508346434127,False,False
KIAA1279,82.61082157186136,False,False
PCID2,82.52957914458831,False,False
TRIB1,82.50502704436724,False,False
RIMBP2,82.4622508995099,False,False
GGNBP2,82.45914369699736,False,False
HMBS,82.45559522347381,False,False
AKT2,82.39416905931617,False,False
ZWILCH,82.36371918213615,False,False
ACP2,82.30580168029384,False,False
KIAA1143,82.3021689698331,False,False
PDCD7,82.29060960393491,True,False
ZNF74,82.28944948357137,False,False
SHOX,82.21026837503364,False,False
FN3KRP,82.18551628884912,False,False
ILKAP,82.18524609198629,False,False
VMA21,82.18513471418042,False,False
KCNIP2,82.16264278812976,False,False
HIRIP3,82.15896656490156,False,False
AJAP1,82.13239718391411,False,False
ABTB2,82.12702987448971,False,False
SERPINB9,82.12346184335193,False,False
RER1,82.1209848083424,False,False
TMOD3,82.10986213285608,False,False
PLRG1,82.06263818238178,False,False
MICALL2,82.03231687838486,False,False
TMEM236,81.95869689031592,False,False
USP24,81.94008112725318,False,False
EXT1,81.88871900667907,False,False
RNF26,81.81739575218444,False,False
GNL3L,81.70773927781866,False,False
CRB1,81.67018321519225,False,False
FAM160B2,81.659691888035,False,False
BTAF1,81.64051620170544,False,False
LIN7C,81.60675635797921,True,False
ZNF827,81.58463491888034,False,False
NXPH1,81.56245455311087,True,False
NEIL2,81.5311244552058,False,False
TOB2,81.52543997379841,False,False
MRPS22,81.51185032108643,False,False
CCNY,81.51123176767146,False,False
CA5B,81.47451155384779,False,False
FAM190B,81.4207158905616,False,False
GRM5,81.3510660747915,True,False
MBOAT2,81.29401952954113,False,False
PHYHIP,81.27984165818626,True,False
INTS1,81.25921392895158,True,False
CDC25C,81.25483247183914,False,False
DYM,81.24303099039666,False,False
PORCN,81.08764952568106,False,False
TMED1,81.07065394778397,False,False
STARD10,81.05615510697034,False,False
C9orf78,81.03312547051736,False,False
ERC2,81.00620700717035,False,False
NCBP1,80.98176678012891,False,False
TSTD2,80.94969559427308,False,False
BMPR1B,80.90228461007592,False,False
UHRF2,80.88259093003943,False,False
RYBP,80.77361989273724,False,False
PEX19,80.7324927846206,False,False
YAE1D1,80.73075872840415,False,False
TTI1,80.72804769215473,False,False
ENG,80.68291674679203,True,False
LSM1,80.67329161490684,False,False
SORD,80.5734676468868,False,False
MYL10,80.54207988501715,False,False
SGOL1,80.47293115064744,False,False
TMEM245,80.42220552806727,False,False
KDM2B,80.41002535530056,False,False
WDFY1,80.40309994502346,False,False
TMEM129,80.3961111327508,False,False
TMEM214,80.3472415722123,False,False
STRADA,80.32851690645799,True,False
PSMG2,80.31969748394567,False,False
HERC3,80.31727034717106,False,False
HIPK1,80.24662408265198,False,False
ERBB2,80.18317725140659,False,False
TRIM41,80.15074401808377,False,False
COMMD3-BMI1,80.03405222771988,False,False
ODZ4,80.01818204489362,True,False
ERO1L,80.01621905990105,False,False
C6orf89,80.01310159958358,False,False
MED27,79.98906956287797,False,False
IKBKAP,79.9628942414991,False,False
NAB1,79.96207244739212,False,False
NAA60,79.95950840205403,True,False
CCDC97,79.9496889754477,False,False
TET2,79.9051036980501,False,False
AQR,79.89358034646924,False,False
NADK,79.87370586903884,True,False
UBAP1,79.84908445391913,False,False
PLCXD2,79.8426842942532,False,False
ATP13A1,79.82380262074369,False,False
CXXC1,79.70799175176334,False,False
TTC35,79.6678611222234,False,False
CHSY1,79.53941352189119,False,False
C15orf42,79.47711581862418,False,False
GABPB1,79.44179944321625,False,False
TECPR1,79.3856650220491,False,False
DHX8,79.35320378577863,False,False
KSR1,79.2619143167117,True,False
ARMC1,79.18096317507106,False,False
LOC100132247,79.16313860932729,False,False
LOC100507341,79.09342181808613,False,False
RNF185,79.08000194698857,False,False
PPAPDC1B,79.03322337380543,False,False
IMPAD1,79.02916904527962,False,False
SRR,79.00340046320665,True,False
LAP3,78.9292934887883,False,False
DTNBP1,78.92914251617128,False,False
NFKBIB,78.89763295610064,False,False
FAM18B1,78.84460943783556,False,False
CES2,78.8293524581535,False,False
FAM43A,78.81784829572703,False,False
ADK,78.76600396357512,False,False
TMEM150C,78.75341719771671,True,False
SH3BP5L,78.7104096828906,False,False
TNKS2,78.69402505526898,False,False
SMYD5,78.69091946286743,False,False
WDR75,78.67601792937269,False,False
TACR2,78.55333363804377,False,False
B4GALT3,78.50542651273233,True,False
GPRASP2,78.49515009065281,False,False
ZNF33A,78.4932828087167,False,False
RNF7,78.47693723842275,False,False
KCNK10,78.45150349627447,False,False
PNPLA3,78.43753814553578,False,False
SS18L2,78.38124223602486,False,False
FAM122B,78.3692806289551,False,False
HIST1H1C,78.32588305903546,True,False
CABP4,78.16247622849193,False,False
STOM,78.15866378683137,True,False
TSEN34,78.1273540068545,False,False
DEDD,78.1186946392018,True,False
VSTM4,78.03834707980958,False,False
NDOR1,78.0271283620498,False,False
TXNDC9,77.99112320185749,False,False
RNF41,77.99111948918599,False,False
FIP1L1,77.96297232457218,True,False
PNMAL2,77.96013240282603,False,False
RHOT1,77.91110588482998,False,False
JRK,77.86282789533401,False,False
MRPL45,77.81726994420464,False,False
RNF213,77.80174009895778,False,False
APIP,77.80163974921338,False,False
TTLL12,77.73367681802762,False,False
ZMPSTE24,77.72191593267128,False,False
CIRH1A,77.71541095846347,False,False
STARD3,77.70718158870524,False,False
DROSHA,77.68957376156554,True,False
TMEM126A,77.656177609339,False,False
NPC1,77.63496161291832,False,False
NUDT7,77.60767574598495,False,False
TBC1D24,77.58406141699128,False,False
CAST,77.55769675696855,False,False
RBM28,77.55209073001836,False,False
ZNF496,77.53861149887123,False,False
DNAL4,77.51681609116748,False,False
CHPF2,77.46045209495736,False,False
CCDC137,77.45354527845036,True,False
ORMDL1,77.43333003240106,False,False
SETD2,77.4285012574423,False,False
RGS7,77.40248082956101,False,False
PDZD8,77.40074793662491,True,False
MED15,77.38554827350248,False,False
CTDSPL2,77.3468647114901,False,False
CHST14,77.34381857330011,False,False
GOLGB1,77.31583240808975,False,False
BAZ2B,77.27653216128014,False,False
UBXN11,77.20283215543158,False,False
RNF103,77.20051334292499,False,False
CTSH,77.14210322782516,False,False
VKORC1L1,77.13308256132224,False,False
NFATC4,77.1224596583266,False,False
EMG1,77.10104883788938,False,False
B4GALT4,77.09973256132226,False,False
CDK3,77.05615126270602,False,False
TMEM106B,77.04664155817571,False,False
